OBJECTID,ZCTA5CE10,Zip,PopOver5,EngOnly,Spanish,Indo_Euro,Asian,Other,PovPop,Under50,Under100,Under130,Under200,Ineligible,Adj_Denom,CalFresh,PRI_Code,Elig_Non_R
371,90715,90715,18725,8255,5493,737,4126,114,19957,766,2583,3921.84,7041,661.88894,3259.95106,1500,25.0 - 49.9,1759.95106
262,94702,94702,16497,12320,1668,907,1341,261,17650,1383,2710,3137.68,4572,440.16302,2697.51698,1098,25.0 - 49.9,1599.51698
813,92386,92386,1920,1820,92,0,8,0,1992,40,289,564.72,1117,74.3346,490.3854,578,Over 100 (Data Error),0
627,91602,91602,17642,13267,1709,1577,901,188,18600,922,2016,2626,4317,165.31352,2460.68648,580,0 - 24.9,1880.68648
6,94127,94127,19499,13051,1313,1537,3508,90,20567,765,1250,1739.92,2810,191.79976,1548.12024,260,0 - 24.9,1288.12024
588,93433,93433,12497,9651,1925,275,582,64,13456,473,1483,2603.12,4343,343.62912,2259.49088,1123,25.0 - 49.9,1136.49088
973,92661,92661,3399,3059,89,238,13,0,3419,324,473,586.56,705,11.1,575.46,69,0 - 24.9,506.46
3,94122,94122,59392,30974,2181,3973,21695,569,61568,3029,5689,7442.24,11482,1219.86844,6222.37156,1716,25.0 - 49.9,4506.37156
625,91506,91506,17008,10933,3474,1122,1275,204,17870,695,1596,1952.08,3604,306.87136,1645.20864,793,25.0 - 49.9,852.20864
573,96148,96148,698,346,341,11,0,0,776,66,87,146.64,261,14.05038,132.58962,35,25.0 - 49.9,97.58962
320,94929,94929,135,119,9,7,0,0,135,0,0,35.36,45,0,0,0,No Data,0
359,91030,91030,24546,14990,2782,831,5813,130,25742,1058,2337,2854.8,4525,267.21674,2587.58326,477,0 - 24.9,2110.58326
383,91201,91201,22448,5634,3826,10980,1588,420,23380,673,3406,5109.52,8804,1532.11776,3577.40224,2696,50.0 - 79.9,881.40224
22,94134,94134,39525,11479,7167,720,19997,162,41370,2142,4878,6770.4,12898,3083.0605,3687.3395,5185,Over 100 (Data Error),0
771,95724,95724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,0
760,95019,95019,5678,1397,4111,15,110,45,6247,262,1405,1841.84,3389,942.27792,899.56208,1785,Over 100 (Data Error),0
8,94129,94129,3348,2708,289,262,89,0,3734,134,153,202.8,383,23.64692,179.15308,83,25.0 - 49.9,96.15308
290,92844,92844,22294,5322,4002,367,12336,267,23491,2106,4722,6632.08,10382,1691.27322,4940.80678,3820,50.0 - 79.9,1120.80678
1,94118,94118,39397,25895,1934,2560,8768,240,41512,2547,4731,6368.96,8656,779.9364,5589.0236,939,0 - 24.9,4650.0236
396,90804,90804,37835,18770,14575,715,3711,64,39896,4646,10159,13076.96,19835,2723.18448,10353.77552,5066,25.0 - 49.9,5287.77552
370,90713,90713,26890,20501,3681,463,2133,112,28690,598,1203,1486.16,4134,324.05104,1162.10896,846,50.0 - 79.9,316.10896
293,92861,92861,5761,4550,225,219,679,88,5872,221,319,422.24,643,29.57646,392.66354,68,0 - 24.9,324.66354
284,92832,92832,23825,11505,10238,433,1573,76,25105,1867,4408,5785.52,10398,1341.42738,4444.09262,3180,50.0 - 79.9,1264.09262
267,94707,94707,11605,9608,448,1006,493,50,12128,439,631,821.6,1387,40.59646,781.00354,89,0 - 24.9,692.00354
631,91607,91607,29514,18194,5383,3497,1129,1311,30993,1653,3568,4648.8,8317,818.6882,3830.1118,1676,25.0 - 49.9,2154.1118
933,92604,92604,27076,15060,2131,3359,5762,764,28536,1636,2492,3077.36,5018,307.99352,2769.36648,869,25.0 - 49.9,1900.36648
2,94121,94121,40671,21351,1302,4454,13316,248,42402,1959,4473,6437.6,10234,1095.51684,5342.08316,1467,25.0 - 49.9,3875.08316
264,94704,94704,26868,16474,1925,2627,5532,310,19626,7318,9821,11382.8,12624,198.81922,11183.98078,486,0 - 24.9,10697.98078
660,92139,92139,33864,15269,9854,201,8217,323,36438,2319,4977,6382.48,12194,1169.06166,5213.41834,3802,50.0 - 79.9,1411.41834
24,94301,94301,16734,11869,685,1532,2490,158,17192,498,1276,1609.92,2088,184.14706,1425.77294,199,0 - 24.9,1226.77294
373,90717,90717,20277,13541,4220,524,1932,60,21490,1576,2881,3834.48,6481,551.27468,3283.20532,1337,25.0 - 49.9,1946.20532
365,91104,91104,35986,19275,9973,3764,2528,446,38461,2219,6392,8895.12,13647,1771.09546,7124.02454,4571,50.0 - 79.9,2553.02454
254,94609,94609,21293,16363,2103,790,1188,849,21984,1887,3513,4535.44,6912,554.77776,3980.66224,1850,25.0 - 49.9,2130.66224
294,92865,92865,19235,12281,4518,611,1630,195,20506,667,1987,2837.12,4551,907.56488,1929.55512,1664,80.0 - 100.0,265.55512
275,94805,94805,13934,7764,3414,662,1544,550,14802,608,1936,2536.56,4407,431.16834,2105.39166,855,25.0 - 49.9,1250.39166
11,94132,94132,30236,14894,2689,2837,9508,308,28656,4347,6065,7366.32,10098,699.966,6666.354,1163,0 - 24.9,5503.354
738,94957,94957,1277,1219,20,28,10,0,1301,54,85,119.6,149,2.907,116.693,13,0 - 24.9,103.693
34,94502,94502,13403,9275,468,648,2938,74,14114,211,364,516.88,967,84.39646,432.48354,166,25.0 - 49.9,266.48354
829,95117,95117,28645,13300,7653,1905,4778,1009,30445,2503,3873,5579.6,8939,1778.71932,3800.88068,2251,50.0 - 79.9,1549.88068
672,92145,92145,1945,1224,150,154,275,142,2096,34,34,35.36,194,0,0,0,No Data,0
699,91803,91803,28232,6981,7722,605,12844,80,29222,1353,3762,5319.6,9902,1145.46972,4174.13028,1799,25.0 - 49.9,2375.13028
206,94601,94601,46785,16463,21120,543,7587,1072,49806,5742,13674,18134.48,26692,5371.13354,12763.34646,9903,50.0 - 79.9,2860.34646
446,93223,93223,9700,2394,7293,0,13,0,10609,1458,3117,4594.72,7072,1163.83852,3430.88148,3662,Over 100 (Data Error),0
626,91601,91601,37446,19269,12073,3930,1791,383,39241,3156,8556,11104.08,15867,1835.46706,9268.61294,3404,25.0 - 49.9,5864.61294
856,92411,92411,23931,8065,14748,103,912,103,26036,4443,8958,12512.24,18091,2900.17824,9612.06176,9437,80.0 - 100.0,175.06176
492,93301,93301,10396,8007,1986,71,332,0,11284,1677,3607,4930.64,6646,1139.12288,3791.51712,4482,Over 100 (Data Error),0
393,90755,90755,10584,5414,3389,287,1417,77,11419,834,1778,2721.68,3907,369.15716,2352.52284,754,25.0 - 49.9,1598.52284
253,94608,94608,27537,19837,2872,1637,2220,971,28762,2601,5019,6657.04,9946,896.58956,5760.45044,2873,25.0 - 49.9,2887.45044
828,95116,95116,50899,10481,28012,1645,10543,218,54679,4503,10474,15770.56,25376,5273.43772,10497.12228,7851,50.0 - 79.9,2646.12228
367,91106,91106,23459,13882,4537,1690,3253,97,23943,1834,3226,4092.4,6439,547.51606,3544.88394,889,25.0 - 49.9,2655.88394
4,94123,94123,23950,20184,805,1656,1096,209,25147,872,1279,1590.16,2421,90.54592,1499.61408,173,0 - 24.9,1326.61408
630,91606,91606,42514,12003,20808,7050,1871,782,44794,3683,9423,13601.12,21601,3295.88132,10305.23868,5473,50.0 - 79.9,4832.23868
988,92701,92701,46669,5396,39560,126,1538,49,50429,3942,15255,21254.48,33332,7718.9913,13535.4887,11028,80.0 - 100.0,2507.4887
452,93235,93235,3733,797,2899,0,37,0,4014,593,1550,2174.64,3122,487.45446,1687.18554,1605,80.0 - 100.0,82.18554
875,92551,92551,31301,14667,14998,194,1310,132,33361,2142,6841,9453.6,17024,1509.84498,7943.75502,5630,50.0 - 79.9,2313.75502
409,91306,91306,46122,16244,19996,3719,5337,826,48814,2420,7190,10318.88,18131,2584.53032,7734.34968,4592,50.0 - 79.9,3142.34968
842,95130,95130,13204,7002,1563,1343,2899,397,14180,240,788,1577.68,2780,295.44016,1282.23984,498,25.0 - 49.9,784.23984
831,95119,95119,9923,5847,1918,530,1471,157,10530,276,887,958.88,1760,124.02444,834.85556,424,50.0 - 79.9,410.85556
251,94606,94606,36026,16143,5570,926,12001,1386,37754,3586,9513,12904.32,18552,2490.70226,10413.61774,5557,50.0 - 79.9,4856.61774
845,95133,95133,25917,6576,5322,1767,12114,138,27322,1794,4054,5809.44,9050,1208.55868,4600.88132,2543,50.0 - 79.9,2057.88132
665,91755,91755,26449,5521,4155,139,16605,29,27265,1443,4948,6822.4,11151,1316.83142,5505.56858,1517,25.0 - 49.9,3988.56858
664,91754,91754,31776,8431,7170,252,15837,86,33414,2057,5115,6744.4,11900,1388.89202,5355.50798,1747,25.0 - 49.9,3608.50798
369,91108,91108,13148,5922,981,427,5742,76,13657,786,1028,1180.4,1678,81.49246,1098.90754,49,0 - 24.9,1049.90754
815,92391,92391,3087,2282,720,59,24,2,3227,277,895,1021.28,1431,59.10614,962.17386,251,25.0 - 49.9,711.17386
941,92624,92624,6273,4975,1195,52,51,0,6379,230,388,427.44,1165,119.53858,307.90142,397,Over 100 (Data Error),0
418,93064,93064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,0
960,95258,95258,3683,2643,804,94,110,32,3851,77,381,466.96,1013,151.93364,315.02636,463,Over 100 (Data Error),0
690,91776,91776,36131,8107,6291,459,21164,110,37445,2230,5730,9094.8,16094,1975.81072,7118.98928,2751,25.0 - 49.9,4367.98928
456,93241,93241,15475,1922,13440,11,76,26,17193,2191,6466,8418.8,12394,2302.67954,6116.12046,4370,50.0 - 79.9,1746.12046
942,92625,92625,11703,10066,622,435,522,58,12182,563,845,1006.72,1579,45.316,961.404,96,0 - 24.9,865.404
189,94579,94579,21501,9276,3061,800,7893,471,22404,852,2103,3064.88,5380,582.84084,2482.03916,1314,50.0 - 79.9,1168.03916
689,91775,91775,24089,9641,3976,416,9877,179,25132,1001,2055,2846.48,5100,740.71694,2105.76306,881,25.0 - 49.9,1224.76306
255,94610,94610,29805,22321,1897,1311,2960,1316,31329,1341,2309,3262.48,5839,362.7581,2899.7219,1033,25.0 - 49.9,1866.7219
297,92868,92868,25193,11977,9905,686,2504,121,23456,1561,4048,4860.96,7046,1111.97614,3748.98386,2198,50.0 - 79.9,1550.98386
796,95054,95054,22356,8791,1963,3626,7588,388,24237,612,1399,1795.04,3229,331.02678,1464.01322,862,50.0 - 79.9,602.01322
740,94963,94963,682,596,0,86,0,0,713,53,62,64.48,91,1.855,62.625,12,0 - 24.9,50.625
144,94569,94569,243,224,19,0,0,0,243,0,0,0,0,0,0,0,No Data,0
712,91932,91932,24888,12935,9835,272,1788,58,26749,2057,5087,7325.76,11917,931.87148,6393.88852,3796,50.0 - 79.9,2597.88852
247,92808,92808,19424,13038,1288,2120,2603,375,20427,512,1009,1521.52,2639,161.9903,1359.5297,356,25.0 - 49.9,1003.5297
27,94305,94305,14483,8567,1216,1401,2895,404,7093,1064,1480,1660.88,2007,21.04592,1639.83408,83,0 - 24.9,1556.83408
351,91007,91007,33217,11654,2468,1192,17549,354,33878,1794,3486,4524,8266,744.64778,3779.35222,736,0 - 24.9,3043.35222
56,94511,94511,2097,1900,162,35,0,0,2199,83,200,425.36,845,56.29422,369.06578,246,50.0 - 79.9,123.06578
236,92706,92706,33639,9233,21699,228,2451,28,36082,2548,7663,10101.52,17001,3276.98406,6824.53594,5251,50.0 - 79.9,1573.53594
126,94548,94548,353,342,0,11,0,0,379,72,105,109.2,122,12.56946,96.63054,59,50.0 - 79.9,37.63054
422,93101,93101,30132,15666,12338,1096,822,210,31966,2304,5941,7869.68,13527,1783.16496,6086.51504,2520,25.0 - 49.9,3566.51504
242,92802,92802,39501,11307,21990,798,4996,410,41883,3439,8269,12377.04,20049,3552.8151,8824.2249,7062,80.0 - 100.0,1762.2249
426,93109,93109,11061,9235,785,512,416,113,11576,951,1339,1725.36,2605,63.84584,1661.51416,263,0 - 24.9,1398.51416
10,94131,94131,26886,19106,2772,2165,2569,274,27677,1007,1680,2087.28,3451,235.28544,1851.99456,558,25.0 - 49.9,1293.99456
270,94710,94710,6758,4900,1085,356,365,52,7162,489,1144,1500.72,2642,266.93518,1233.78482,635,50.0 - 79.9,598.78482
32,94404,94404,34082,17116,1019,4709,10197,1041,35925,772,1596,2121.6,3449,159.71876,1961.88124,342,0 - 24.9,1619.88124
358,90712,90712,30084,20827,4855,807,3354,241,31669,821,2130,2877.68,5987,487.85182,2389.82818,1204,50.0 - 79.9,1185.82818
402,90813,90813,54637,15310,31298,625,7099,305,60589,8627,20928,28739.36,42231,7735.11422,21004.24578,12175,50.0 - 79.9,8829.24578
70,94528,94528,730,730,0,0,0,0,749,0,0,0,59,0,0,0,No Data,0
326,94939,94939,6900,5895,511,401,61,32,7028,70,235,379.6,674,22.00938,357.59062,94,25.0 - 49.9,263.59062
937,92614,92614,24087,13075,1359,3121,5968,564,25921,1711,3168,3549.52,4837,290.81228,3258.70772,989,25.0 - 49.9,2269.70772
7,94128,94128,119,93,16,10,0,0,114,25,75,88.4,104,0,0,0,No Data,0
691,91780,91780,33626,11162,4872,516,16810,266,35577,1865,4180,5864.56,9967,1116.49818,4748.06182,1645,25.0 - 49.9,3103.06182
75,94535,94535,3547,3074,145,105,223,0,3783,149,359,592.8,1265,5.913,586.887,27,0 - 24.9,559.887
201,94595,94595,17073,14713,328,805,1158,69,17193,653,984,1540.24,2662,64.57146,1475.66854,109,0 - 24.9,1366.66854
676,92173,92173,29861,2230,27288,63,257,23,32314,2982,8882,12085.84,20280,2215.87108,9869.96892,7261,50.0 - 79.9,2608.96892
64,94519,94519,18084,12312,3482,630,1269,391,19335,1024,2651,3838.64,5497,370.04706,3468.59294,895,25.0 - 49.9,2573.59294
248,94602,94602,27687,18456,3286,909,4252,784,29465,1353,3373,4992,8526,875.51676,4116.48324,1949,25.0 - 49.9,2167.48324
68,94525,94525,2922,2515,354,32,11,10,3087,168,305,403.52,600,25.507,378.013,183,25.0 - 49.9,195.013
18,95831,95831,39701,29837,3016,1023,5498,327,41440,1538,3371,5229.12,8547,666.90174,4562.21826,2724,50.0 - 79.9,1838.21826
629,91605,91605,52341,11790,29461,7190,3582,318,54860,5528,12849,17273.36,27944,4820.71406,12452.64594,8395,50.0 - 79.9,4057.64594
649,91740,91740,25286,16957,4839,961,1697,832,25862,1359,2842,4095.52,6965,710.647,3384.873,1627,25.0 - 49.9,1757.873
283,92831,92831,34769,20007,8406,1897,4107,352,34777,3556,6497,8080.8,12424,1278.74706,6802.05294,2615,25.0 - 49.9,4187.05294
375,90723,90723,51174,11520,37992,232,1200,230,54484,4490,12064,17020.64,27605,3834.32712,13186.31288,7508,50.0 - 79.9,5678.31288
717,91945,91945,25145,14617,8237,492,1394,405,26439,1601,3557,4550,9207,997.40326,3552.59674,3760,Over 100 (Data Error),0
945,92629,92629,25519,20620,2917,1485,349,148,26782,817,1917,2634.32,5380,321.27344,2313.04656,895,25.0 - 49.9,1418.04656
834,95122,95122,54005,10123,26387,1076,16373,46,58086,4294,10225,14838.72,24649,5103.214,9735.506,8519,80.0 - 100.0,1216.506
366,91105,91105,11209,8441,1139,766,790,73,11459,641,966,1514.24,2040,134.86184,1379.37816,283,0 - 24.9,1096.37816
12,95825,95825,30889,20954,4999,2466,1681,789,32887,5416,10942,13822.64,17858,2037.1093,11785.5307,6863,50.0 - 79.9,4922.5307
903,95226,95226,14,14,0,0,0,0,14,0,0,14.56,14,0,0,0,No Data,0
975,92663,92663,21645,18522,1869,758,433,63,22112,1026,1661,2409.68,3669,141.42428,2268.25572,599,25.0 - 49.9,1669.25572
830,95118,95118,29634,19785,4152,2211,2995,491,31821,1344,2932,3831.36,5922,726.66352,3104.69648,1416,25.0 - 49.9,1688.69648
45,95843,95843,44177,27647,2515,10704,2921,390,47524,2755,6725,8701.68,15482,1204.65316,7497.02684,5397,50.0 - 79.9,2100.02684
244,92805,92805,67048,16306,45563,620,4290,269,72573,5712,15601,22315.28,36235,6580.877,15734.403,12279,50.0 - 79.9,3455.403
891,95207,95207,45744,29347,9615,1684,4723,375,48238,5360,11445,15716.48,24422,2789.39994,12927.08006,11015,80.0 - 100.0,1912.08006
44,95842,95842,29606,20116,4341,3958,1045,146,32111,3504,8151,10339.68,15343,1919.9729,8419.7071,7437,80.0 - 100.0,982.7071
698,91801,91801,51959,14320,12815,811,23885,128,54784,4085,9210,13157.04,21815,2049.60008,11107.43992,2992,25.0 - 49.9,8115.43992
391,90746,90746,25233,18087,4391,146,1910,699,26394,706,2173,3623.36,6219,632.4836,2990.8764,1962,50.0 - 79.9,1028.8764
287,92840,92840,52825,17466,19488,461,15016,394,55743,3137,8195,11430.64,21115,3205.53914,8225.10086,7102,80.0 - 100.0,1123.10086
190,94580,94580,27382,13692,7221,995,5312,162,29167,1147,2529,3147.04,5590,815.86368,2331.17632,1867,80.0 - 100.0,464.17632
259,94618,94618,15668,12625,825,1161,930,127,16348,367,773,980.72,1683,51.8,928.92,154,0 - 24.9,774.92
401,90810,90810,34638,12744,14858,114,6860,62,37296,2722,7090,10334.48,17317,2235.145,8099.335,4570,50.0 - 79.9,3529.335
645,91732,91732,58956,9978,32525,304,16121,28,62225,4098,13780,19481.28,34098,5386.53598,14094.74402,9402,50.0 - 79.9,4692.74402
833,95121,95121,36144,10628,7115,1989,16262,150,38180,1459,3631,5368.48,9537,1586.819,3781.661,3296,80.0 - 100.0,485.661
840,95128,95128,33776,18924,8754,1585,3915,598,36030,1834,4101,5976.88,9937,1189.94718,4786.93282,2072,25.0 - 49.9,2714.93282
340,93035,93035,26985,17224,7971,571,1180,39,28135,771,1540,2801.76,6758,492.36292,2309.39708,2037,80.0 - 100.0,272.39708
268,94708,94708,10932,8951,371,919,588,103,11442,242,487,653.12,871,31.74446,621.37554,63,0 - 24.9,558.37554
43,95841,95841,18434,13590,1309,2404,632,499,19622,2446,4902,6320.08,9509,1071.96904,5248.11096,4635,80.0 - 100.0,613.11096
838,95126,95126,33092,19953,7427,2260,3194,258,35209,2753,4979,6486.48,9623,1451.64102,5034.83898,2524,50.0 - 79.9,2510.83898
685,91767,91767,45964,19097,22520,540,3302,505,48972,4156,10051,14391.52,22849,3232.33986,11159.18014,6602,50.0 - 79.9,4557.18014
585,93429,93429,140,92,48,0,0,0,140,0,0,0,32,3.78,-3.78,30,Below Zero (Data Error),0
374,90720,90720,21290,17406,1444,586,1719,135,22218,801,1485,1918.8,3402,174.09628,1744.70372,746,25.0 - 49.9,998.70372
902,95225,95225,559,548,11,0,0,0,609,43,164,282.88,433,14.696,268.184,131,25.0 - 49.9,137.184
646,91733,91733,41508,6463,26680,40,8302,23,44408,2735,10213,14328.08,26630,4764.81782,9563.26218,7318,50.0 - 79.9,2245.26218
824,92405,92405,27416,14123,12601,192,384,116,29666,5449,9709,13510.64,18321,2484.56304,11026.07696,9524,80.0 - 100.0,1502.07696
494,93305,93305,34329,15089,18766,97,244,133,38160,8110,17415,21134.88,27300,4277.63484,16857.24516,13499,80.0 - 100.0,3358.24516
318,94925,94925,9071,7375,321,1113,238,24,9656,95,362,471.12,1112,50.42668,420.69332,174,25.0 - 49.9,246.69332
692,91784,91784,24875,18713,2716,989,2001,456,25966,581,1184,1485.12,3058,222.06228,1263.05772,653,50.0 - 79.9,610.05772
798,95062,95062,35283,26867,7102,714,453,147,36909,2458,5955,7568.08,11039,831.75868,6736.32132,2631,25.0 - 49.9,4105.32132
397,90805,90805,87632,35159,43627,499,8109,238,95124,9465,22869,31398.64,48142,7082.30126,24316.33874,15102,50.0 - 79.9,9214.33874
46,95864,95864,22340,19268,1320,846,576,330,23493,677,1647,2163.2,3639,340.28694,1822.91306,1515,80.0 - 100.0,307.91306
238,92708,92708,55077,32026,5541,2246,14262,1002,57335,1824,4986,6623.76,11529,1161.03754,5462.72246,2777,50.0 - 79.9,2685.72246
669,91763,91763,35337,13496,18398,223,2979,241,37476,2588,6698,8981.44,16586,2381.71996,6599.72004,5642,80.0 - 100.0,957.72004
825,95111,95111,59278,15354,24326,992,18269,337,64023,4502,10705,13940.16,24931,4258.39588,9681.76412,8397,80.0 - 100.0,1284.76412
925,92587,92587,15949,12416,3065,114,280,74,17099,1030,2108,2778.88,4752,291.09224,2487.78776,1388,50.0 - 79.9,1099.78776
746,94973,94973,1495,1397,98,0,0,0,1542,19,50,79.04,305,4.88046,74.15954,43,50.0 - 79.9,31.15954
265,94705,94705,12701,10079,688,1062,697,175,13033,761,1341,1628.64,2306,151.00646,1477.63354,370,25.0 - 49.9,1107.63354
841,95129,95129,38259,13906,1483,4864,17481,525,40050,1386,2245,2934.88,5123,446.39278,2488.48722,756,25.0 - 49.9,1732.48722
389,91207,91207,9648,3768,586,4706,580,8,10071,227,808,1138.8,1950,311.86892,826.93108,408,25.0 - 49.9,418.93108
951,92649,92649,32065,25856,2436,1094,2341,338,33385,993,2306,3222.96,5486,276.0281,2946.9319,1205,25.0 - 49.9,1741.9319
693,91786,91786,49419,30751,14681,632,2712,643,52447,4341,10658,14030.64,20933,1901.96022,12128.67978,7260,50.0 - 79.9,4868.67978
581,93424,93424,867,769,29,69,0,0,867,33,44,45.76,166,7.20846,38.55154,56,Over 100 (Data Error),0
23,94158,94158,5798,3544,300,515,1310,129,5904,403,840,1105.52,1428,192.80082,912.71918,292,25.0 - 49.9,620.71918
644,91731,91731,28635,4119,16316,134,8008,58,29828,1753,7346,10732.8,17816,3033.69798,7699.10202,8377,Over 100 (Data Error),0
848,95136,95136,40835,21638,6232,3764,8119,1082,44178,1416,3327,4543.76,9635,1026.91138,3516.84862,2583,50.0 - 79.9,933.84862
346,90815,90815,37553,29576,3953,1506,2152,366,37241,2863,4565,5360.16,8224,400.3332,4959.8268,877,0 - 24.9,4082.8268
628,91604,91604,28834,22582,1566,3218,1080,388,30077,934,1874,2855.84,4334,199.85214,2655.98786,540,0 - 24.9,2115.98786
843,95131,95131,27942,7229,3147,2186,15196,184,29954,1035,2136,2805.92,4578,647.04674,2158.87326,1230,50.0 - 79.9,928.87326
29,94401,94401,33953,14603,11980,2215,4671,484,36313,1879,4694,7015.84,13002,2022.89896,4992.94104,2543,50.0 - 79.9,2449.94104
934,92606,92606,21802,10194,1209,2659,6705,1035,23113,1821,2906,3517.28,5506,290.02566,3227.25434,879,25.0 - 49.9,2348.25434
412,91316,91316,28069,14603,3037,7558,1267,1604,29315,1551,4240,5170.88,7380,851.9778,4318.9022,1462,25.0 - 49.9,2856.9022
219,96037,96037,207,207,0,0,0,0,216,0,78,81.12,154,10.516,70.604,26,25.0 - 49.9,44.604
924,92586,92586,18638,14857,2698,374,612,97,18984,1102,2775,3591.12,7303,430.6538,3160.4662,2023,50.0 - 79.9,1137.4662
395,90803,90803,30920,25836,2502,1164,1054,364,31546,1467,2619,3342.56,6146,191.00414,3151.55586,510,0 - 24.9,2641.55586
940,92620,92620,44311,20510,1517,4666,16668,950,46945,2280,3334,5600.4,8355,531.8104,5068.5896,1432,25.0 - 49.9,3636.5896
71,94530,94530,23470,15225,1828,2301,3692,424,24756,1050,2246,2950.48,4990,259.83128,2690.64872,608,0 - 24.9,2082.64872
152,95974,95974,65,65,0,0,0,0,65,50,50,52,50,1.696,50.304,12,0 - 24.9,38.304
63,94518,94518,25876,17405,4859,1410,2069,133,27130,1110,2829,3607.76,6128,540.33592,3067.42408,1185,25.0 - 49.9,1882.42408
708,91915,91915,28559,13416,10629,327,4187,0,30633,1136,1937,2851.68,6466,445.09464,2406.58536,1136,25.0 - 49.9,1270.58536
697,91792,91792,27715,10286,7529,530,9282,88,29413,1626,3957,5789.68,8898,1028.99552,4760.68448,2120,25.0 - 49.9,2640.68448
309,93004,93004,28187,21136,5670,597,584,200,30138,1453,3531,4384.64,7038,374.88576,4009.75424,2266,50.0 - 79.9,1743.75424
398,90806,90806,39097,15072,17295,689,5998,43,41943,3758,10335,14175.2,21038,3570.94038,10604.25962,6756,50.0 - 79.9,3848.25962
240,92782,92782,21820,12157,2500,1401,5608,154,23144,944,2496,2758.08,4752,201.24552,2556.83448,809,25.0 - 49.9,1747.83448
793,95050,95050,36030,19893,6097,3816,5159,1065,38071,3535,5387,7473.44,10765,849.85524,6623.58476,1744,25.0 - 49.9,4879.58476
647,91737,91737,24553,17407,3476,1165,1819,686,25458,1115,1813,2182.96,4067,272.20458,1910.75542,1240,50.0 - 79.9,670.75542
198,94590,94590,34371,23063,7336,538,3322,112,36337,4215,9524,11704.16,17490,2247.46914,9456.69086,8385,80.0 - 100.0,1071.69086
707,91914,91914,15697,8099,5268,191,2062,77,16835,281,698,900.64,1473,165.56876,735.07124,353,25.0 - 49.9,382.07124
88,95926,95926,36571,31649,2849,612,1345,116,36466,6180,10921,13318.24,18780,976.9158,12341.3242,4701,25.0 - 49.9,7640.3242
857,92501,92501,20615,12665,7012,163,615,160,21127,1242,4402,5393.44,8962,849.43672,4544.00328,3257,50.0 - 79.9,1287.00328
237,92707,92707,57557,10914,42342,732,3395,174,60861,3289,9808,15548,28232,4838.59886,10709.40114,8688,80.0 - 100.0,2021.40114
